field_number,field_name,enum,description
373,SessionRejectReason,17,NON_DATA_VALUE_INCLUDES_FIELD_DELIMITER
373,SessionRejectReason,18,INVALID_UNSUPPORTED_APPL_VER
373,SessionRejectReason,99,OTHER
1409,SessionStatus,0,SESSION_ACTIVE
1409,SessionStatus,1,SESSION_PASSWORD_CHANGED
1409,SessionStatus,2,SESSION_PASSWORD_DUE_TO_EXPIRE
1409,SessionStatus,3,NEW_SESSION_PASSWORD_DOES_NOT_COMPLY_WITH_POLICY
1409,SessionStatus,4,SESSION_LOGOUT_COMPLETE
1409,SessionStatus,5,INVALID_USERNAME_OR_PASSWORD
1409,SessionStatus,6,ACCOUNT_LOCKED
1409,SessionStatus,7,LOGONS_ARE_NOT_ALLOWED_AT_THIS_TIME
1409,SessionStatus,8,PASSWORD_EXPIRED
1409,SessionStatus,9,RECEIVED_MSG_SEQ_NUM_TOO_LOW
1409,SessionStatus,10,RECEIVED_NEXT_EXPECTED_MSG_SEQ_NUM_TOO_HIGH
156,SettlCurrFxRateCalc,M,MULTIPLY
156,SettlCurrFxRateCalc,D,DIVIDE
172,SettlDeliveryType,0,VERSUS
172,SettlDeliveryType,1,FREE
172,SettlDeliveryType,2,TRI_PARTY
172,SettlDeliveryType,3,HOLD_IN_CUSTODY
2143,SettlDisruptionProvision,1,NEGOTIATION
2143,SettlDisruptionProvision,2,CANCELLATION
160,SettlInstMode,0,DEFAULT
160,SettlInstMode,1,STANDING_INSTRUCTIONS_PROVIDED
160,SettlInstMode,2,SPECIFIC_ALLOCATION_ACCOUNT_OVERRIDING
160,SettlInstMode,3,SPECIFIC_ALLOCATION_ACCOUNT_STANDING
160,SettlInstMode,4,SPECIFIC_ORDER_FOR_A_SINGLE_ACCOUNT
160,SettlInstMode,5,REQUEST_REJECT
792,SettlInstReqRejCode,0,UNABLE_TO_PROCESS_REQUEST
792,SettlInstReqRejCode,1,UNKNOWN_ACCOUNT
792,SettlInstReqRejCode,2,NO_MATCHING_SETTLEMENT_INSTRUCTIONS_FOUND
792,SettlInstReqRejCode,99,OTHER
165,SettlInstSource,1,BROKER_CREDIT
165,SettlInstSource,2,INSTITUTION
165,SettlInstSource,3,INVESTOR
163,SettlInstTransType,N,NEW
163,SettlInstTransType,C,CANCEL
163,SettlInstTransType,R,REPLACE
163,SettlInstTransType,T,RESTATE
1193,SettlMethod,C,CASH_SETTLEMENT_REQUIRED
1193,SettlMethod,P,PHYSICAL_SETTLEMENT_REQUIRED
1193,SettlMethod,E,ELECTION
1159,SettlObligMode,1,PRELIMINARY
1159,SettlObligMode,2,FINAL
1164,SettlObligSource,1,INSTRUCTIONS_OF_BROKER
1164,SettlObligSource,2,INSTRUCTIONS_FOR_INSTITUTION
1164,SettlObligSource,3,INVESTOR
1164,SettlObligSource,4,BUYERS_SETTLEMENT_INSTRUCTIONS
1164,SettlObligSource,5,SELLERS_SETTLEMENT_INSTRUCTIONS
1162,SettlObligTransType,C,CANCEL
1162,SettlObligTransType,N,NEW
1162,SettlObligTransType,R,REPLACE
1162,SettlObligTransType,T,RESTATE
731,SettlPriceType,1,FINAL
731,SettlPriceType,2,THEORETICAL
716,SettlSessID,ITD,INTRADAY
716,SettlSessID,RTH,REGULAR_TRADING_HOURS
716,SettlSessID,ETH,ELECTRONIC_TRADING_HOURS
716,SettlSessID,EOD,END_OF_DAY
2579,SettlSubMethod,1,SHARES
2579,SettlSubMethod,2,DERIVATIVES
2579,SettlSubMethod,3,PAYMENT_VS_PAYMENT
2579,SettlSubMethod,4,NOTIONAL
2579,SettlSubMethod,5,CASCADE
2579,SettlSubMethod,6,REPURCHASE
2579,SettlSubMethod,99,OTHER
63,SettlType,0,REGULAR
63,SettlType,1,CASH
63,SettlType,2,NEXT_DAY
63,SettlType,3,T_PLUS2
63,SettlType,4,T_PLUS3
63,SettlType,5,T_PLUS4
63,SettlType,6,FUTURE
63,SettlType,7,WHEN_AND_IF_ISSUED
63,SettlType,8,SELLERS_OPTION
63,SettlType,9,T_PLUS5
63,SettlType,B,BROKEN_DATE
63,SettlType,C,FX_SPOT_NEXT_SETTLEMENT
1688,ShortSaleExemptionReason,0,EXEMPTION_REASON_UNKNOWN
1688,ShortSaleExemptionReason,1,INCOMING_SSE
1688,ShortSaleExemptionReason,2,ABOVE_NATIONAL_BEST_BID
1688,ShortSaleExemptionReason,3,DELAYED_DELIVERY
1688,ShortSaleExemptionReason,4,ODD_LOT
1688,ShortSaleExemptionReason,5,DOMESTIC_ARBITRAGE
1688,ShortSaleExemptionReason,6,INTERNATIONAL_ARBITRAGE
1688,ShortSaleExemptionReason,7,UNDERWRITER_OR_SYNDICATE_DISTRIBUTION
1688,ShortSaleExemptionReason,8,RISKLESS_PRINCIPAL
1688,ShortSaleExemptionReason,9,VWAP
853,ShortSaleReason,0,DEALER_SOLD_SHORT
853,ShortSaleReason,1,DEALER_SOLD_SHORT_EXEMPT
853,ShortSaleReason,2,SELLING_CUSTOMER_SOLD_SHORT
853,ShortSaleReason,3,SELLING_CUSTOMER_SOLD_SHORT_EXEMPT
853,ShortSaleReason,4,QUALIFIED_SERVICE_REPRESENTATIVE
853,ShortSaleReason,5,QSR_OR_AGU_CONTRA_SIDE_SOLD_SHORT_EXEMPT
1687,ShortSaleRestriction,0,NO_RESTRICTIONS
1687,ShortSaleRestriction,1,SECURITY_NOT_SHORTABLE
1687,ShortSaleRestriction,2,SECURITY_NOT_SHORTABLE_AT_OR_BELOW_BEST_BID
1687,ShortSaleRestriction,3,SECURITY_NOT_SHORTABLE_WITHOUT_PRE_BORROW
54,Side,1,BUY
54,Side,2,SELL
54,Side,3,BUY_MINUS
54,Side,4,SELL_PLUS
54,Side,5,SELL_SHORT
54,Side,6,SELL_SHORT_EXEMPT
54,Side,7,UNDISCLOSED
54,Side,8,CROSS
54,Side,9,CROSS_SHORT
54,Side,A,CROSS_SHORT_EXEMPT
54,Side,B,AS_DEFINED
54,Side,C,OPPOSITE
54,Side,D,SUBSCRIBE
54,Side,E,REDEEM
54,Side,F,LEND
54,Side,G,BORROW
54,Side,H,SELL_UNDISCLOSED
1853,SideAvgPxIndicator,0,NO_AVG_PRICING
1853,SideAvgPxIndicator,1,TRADE_IS_PART_AVG_PRICE_GRP
1853,SideAvgPxIndicator,2,LAST_TRADE_IS_PART_AVG_PRICE_GRP
1598,SideClearingTradePriceType,0,TRADE_CLEARING_AT_EXECUTION_PRICE
1598,SideClearingTradePriceType,1,TRADE_CLEARING_AT_ALTERNATE_CLEARING_PRICE
752,SideMultiLegReportingType,1,SINGLE_SECURITY
752,SideMultiLegReportingType,2,INDIVIDUAL_LEG_OF_A_MULTILEG_SECURITY
752,SideMultiLegReportingType,3,MULTILEG_SECURITY
401,SideValueInd,1,SIDE_VALUE1
401,SideValueInd,2,SIDE_VALUE2
2837,SingleQuoteIndicator,N,NO
2837,SingleQuoteIndicator,Y,YES
377,SolicitedFlag,N,NO
377,SolicitedFlag,Y,YES
169,StandInstDbType,0,OTHER
169,StandInstDbType,1,DTCSID
169,StandInstDbType,2,THOMSON_ALERT
169,StandInstDbType,3,A_GLOBAL_CUSTODIAN
169,StandInstDbType,4,ACCOUNT_NET
1176,StatsType,1,EXCHANGE_LAST
1176,StatsType,2,HIGH
1176,StatsType,3,AVERAGE_PRICE
1176,StatsType,4,TURNOVER
928,StatusValue,1,CONNECTED
928,StatusValue,2,NOT_CONNECTED_UNEXPECTED
928,StatusValue,3,NOT_CONNECTED_EXPECTED
928,StatusValue,4,IN_PROCESS
233,StipulationType,AMT,ALTERNATIVE_MINIMUM_TAX
233,StipulationType,AUTOREINV,AUTO_REINVESTMENT
233,StipulationType,BANKQUAL,BANK_QUALIFIED
233,StipulationType,BGNCON,BARGAIN_CONDITIONS
233,StipulationType,COUPON,COUPON_RANGE
233,StipulationType,CURRENCY,ISO_CURRENCY_CODE
233,StipulationType,CUSTOMDATE,CUSTOM_START
233,StipulationType,GEOG,GEOGRAPHICS
233,StipulationType,HAIRCUT,VALUATION_DISCOUNT
233,StipulationType,INSURED,INSURED
233,StipulationType,ISSUE,ISSUE_DATE
233,StipulationType,ISSUER,ISSUER
233,StipulationType,ISSUESIZE,ISSUE_SIZE_RANGE
233,StipulationType,LOOKBACK,LOOKBACK_DAYS
233,StipulationType,LOT,EXPLICIT_LOT_IDENTIFIER
233,StipulationType,LOTVAR,LOT_VARIANCE
233,StipulationType,MAT,MATURITY_YEAR_AND_MONTH
233,StipulationType,MATURITY,MATURITY_RANGE
233,StipulationType,MAXSUBS,MAXIMUM_SUBSTITUTIONS
233,StipulationType,MINDNOM,MINIMUM_DENOMINATION
233,StipulationType,MININCR,MINIMUM_INCREMENT
233,StipulationType,MINQTY,MINIMUM_QUANTITY
233,StipulationType,PAYFREQ,PAYMENT_FREQUENCY
233,StipulationType,PIECES,NUMBER_OF_PIECES
233,StipulationType,PMAX,POOLS_MAXIMUM
233,StipulationType,PPL,POOLS_PER_LOT
233,StipulationType,PPM,POOLS_PER_MILLION
233,StipulationType,PPT,POOLS_PER_TRADE
233,StipulationType,PRICE,PRICE_RANGE
233,StipulationType,PRICEFREQ,PRICING_FREQUENCY
233,StipulationType,PROD,PRODUCTION_YEAR
233,StipulationType,PROTECT,CALL_PROTECTION
233,StipulationType,PURPOSE,PURPOSE
233,StipulationType,PXSOURCE,BENCHMARK_PRICE_SOURCE
233,StipulationType,RATING,RATING_SOURCE_AND_RANGE
233,StipulationType,REDEMPTION,TYPE_OF_REDEMPTION
233,StipulationType,RESTRICTED,RESTRICTED
233,StipulationType,SECTOR,MARKET_SECTOR
233,StipulationType,SECTYPE,SECURITY_TYPE_INCLUDED_OR_EXCLUDED
233,StipulationType,STRUCT,STRUCTURE
233,StipulationType,SUBSFREQ,SUBSTITUTIONS_FREQUENCY
233,StipulationType,SUBSLEFT,SUBSTITUTIONS_LEFT
233,StipulationType,TEXT,FREEFORM_TEXT
233,StipulationType,TRDVAR,TRADE_VARIANCE
233,StipulationType,WAC,WEIGHTED_AVERAGE_COUPON
233,StipulationType,WAL,WEIGHTED_AVERAGE_LIFE_COUPON
233,StipulationType,WALA,WEIGHTED_AVERAGE_LOAN_AGE
233,StipulationType,WAM,WEIGHTED_AVERAGE_MATURITY
233,StipulationType,WHOLE,WHOLE_POOL
233,StipulationType,YIELD,YIELD_RANGE
233,StipulationType,ORIGAMT,ORIGINAL_AMOUNT
233,StipulationType,POOLEFFDT,POOL_EFFECTIVE_DATE
233,StipulationType,POOLINITFCTR,POOL_INITIAL_FACTOR
233,StipulationType,TRANCHE,TRANCHE
233,StipulationType,SUBSTITUTION,SUBSTITUTION
233,StipulationType,MULTEXCHFLLBCK,MULTEXCHFLLBCK
233,StipulationType,COMPSECFLLBCK,COMPSECFLLBCK
233,StipulationType,LOCLJRSDCTN,LOCLJRSDCTN
233,StipulationType,RELVJRSDCTN,RELVJRSDCTN
233,StipulationType,INCURRCVY,INCURRED_RECOVERY
233,StipulationType,ADDTRM,ADDITIONAL_TERM
233,StipulationType,MODEQTYDLVY,MODIFIED_EQUITY_DELIVERY
233,StipulationType,NOREFOBLIG,NO_REFERENCE_OBLICATION
233,StipulationType,UNKREFOBLIG,UNKNOWN_REFERENCE_OBLIGATION
233,StipulationType,ALLGUARANTEES,ALL_GUARANTEES
233,StipulationType,REFPX,REFERENCE_PRICE
233,StipulationType,REFPOLICY,REFERENCE_POLICY
233,StipulationType,SECRDLIST,SECURED_LIST
233,StipulationType,AVFICO,AVERAGE_FICO_SCORE
233,StipulationType,AVSIZE,AVERAGE_LOAN_SIZE
233,StipulationType,MAXBAL,MAXIMUM_LOAN_BALANCE
233,StipulationType,POOL,POOL_IDENTIFIER
233,StipulationType,ROLLTYPE,TYPE_OF_ROLL_TRADE
233,StipulationType,REFTRADE,REFERENCE_TO_ROLLING_OR_CLOSING_TRADE
233,StipulationType,REFPRIN,PRINCIPAL_OF_ROLLING_OR_CLOSING_TRADE
233,StipulationType,REFINT,INTEREST_OF_ROLLING_OR_CLOSING_TRADE
233,StipulationType,AVAILQTY,AVAILABLE_OFFER_QUANTITY_TO_BE_SHOWN_TO_THE_STREET
233,StipulationType,BROKERCREDIT,BROKER_CREDIT
233,StipulationType,INTERNALPX,OFFER_PRICE_TO_BE_SHOWN_TO_INTERNAL_BROKERS
233,StipulationType,INTERNALQTY,OFFER_QUANTITY_TO_BE_SHOWN_TO_INTERNAL_BROKERS
233,StipulationType,LEAVEQTY,THE_MINIMUM_RESIDUAL_OFFER_QUANTITY
233,StipulationType,MAXORDQTY,MAXIMUM_ORDER_SIZE
233,StipulationType,ORDRINCR,ORDER_QUANTITY_INCREMENT
233,StipulationType,PRIMARY,PRIMARY_OR_SECONDARY_MARKET_INDICATOR
233,StipulationType,SALESCREDITOVR,BROKER_SALES_CREDIT_OVERRIDE
233,StipulationType,TRADERCREDIT,TRADER_CREDIT
233,StipulationType,DISCOUNT,DISCOUNT_RATE
233,StipulationType,YTM,YIELD_TO_MATURITY
233,StipulationType,PAYOFF,INTEREST_PAYOFF_OF_ROLLING_OR_AMENDING_TRADE
233,StipulationType,ABS,ABSOLUTE_PREPAYMENT_SPEED
233,StipulationType,CPP,CONSTANT_PREPAYMENT_PENALTY
233,StipulationType,CPR,CONSTANT_PREPAYMENT_RATE
233,StipulationType,CPY,CONSTANT_PREPAYMENT_YIELD
233,StipulationType,HEP,FINAL_CPR_OF_HOME_EQUITY_PREPAYMENT_CURVE
233,StipulationType,MHP,PERCENT_OF_MANUFACTURED_HOUSING_PREPAYMENT_CURVE
233,StipulationType,MPR,MONTHLY_PREPAYMENT_RATE
233,StipulationType,PPC,PERCENT_OF_PROSPECTUS_PREPAYMENT_CURVE
233,StipulationType,PSA,PERCENT_OF_BMA_PREPAYMENT_CURVE
233,StipulationType,SMM,SINGLE_MONTHLY_MORTALITY
959,StrategyParameterType,1,INT
959,StrategyParameterType,2,LENGTH
959,StrategyParameterType,3,NUM_IN_GROUP
959,StrategyParameterType,4,SEQ_NUM
959,StrategyParameterType,5,TAG_NUM
959,StrategyParameterType,6,FLOAT
959,StrategyParameterType,7,QTY
959,StrategyParameterType,8,PRICE
959,StrategyParameterType,9,PRICE_OFFSET
959,StrategyParameterType,10,AMT
959,StrategyParameterType,11,PERCENTAGE
959,StrategyParameterType,12,CHAR
959,StrategyParameterType,13,BOOLEAN
959,StrategyParameterType,14,STRING
959,StrategyParameterType,15,MULTIPLE_CHAR_VALUE
959,StrategyParameterType,16,CURRENCY
959,StrategyParameterType,17,EXCHANGE
959,StrategyParameterType,18,MONTH_YEAR
959,StrategyParameterType,19,UTC_TIMESTAMP
959,StrategyParameterType,20,UTC_TIME_ONLY
959,StrategyParameterType,21,LOCAL_MKT_DATE
959,StrategyParameterType,22,UTC_DATE_ONLY
959,StrategyParameterType,23,DATA
959,StrategyParameterType,24,MULTIPLE_STRING_VALUE
959,StrategyParameterType,25,COUNTRY
959,StrategyParameterType,26,LANGUAGE
959,StrategyParameterType,27,TZ_TIME_ONLY
959,StrategyParameterType,28,TZ_TIMESTAMP
959,StrategyParameterType,29,TENOR
2141,StrategyType,STD,STRADDLE
2141,StrategyType,STG,STRANGLE
2141,StrategyType,BF,BUTTERFLY
2141,StrategyType,CNDR,CONDOR
2141,StrategyType,CISN,CALLABLE_INVERSIBLE_SNOWBALL
2141,StrategyType,OTHER,OTHER
1503,StreamAsgnAckType,0,ASSIGNMENT_ACCEPTED
1503,StreamAsgnAckType,1,ASSIGNMENT_REJECTED
1502,StreamAsgnRejReason,0,UNKNOWN_CLIENT
1502,StreamAsgnRejReason,1,EXCEEDS_MAXIMUM_SIZE
1502,StreamAsgnRejReason,2,UNKNOWN_OR_INVALID_CURRENCY_PAIR
1502,StreamAsgnRejReason,3,NO_AVAILABLE_STREAM
1502,StreamAsgnRejReason,99,OTHER
1498,StreamAsgnReqType,1,STREAM_ASSIGNMENT_FOR_NEW_CUSTOMER
1498,StreamAsgnReqType,2,STREAM_ASSIGNMENT_FOR_EXISTING_CUSTOMER
1617,StreamAsgnType,1,ASSIGNMENT
1617,StreamAsgnType,2,REJECTED
1617,StreamAsgnType,3,TERMINATE
41282,StreamCommodityDataSourceIDType,0,CITY
41282,StreamCommodityDataSourceIDType,1,AIRPORT
41282,StreamCommodityDataSourceIDType,2,WEATHER_STATION
41282,StreamCommodityDataSourceIDType,3,WEATHER_INDEX
41267,StreamCommodityNearbySettlDayUnit,Wk,WEEK
41267,StreamCommodityNearbySettlDayUnit,Mo,MONTH
41273,StreamCommoditySettlDateRollUnit,D,DAY
42787,StreamNotionalAdjustments,0,EXECUTION
42787,StreamNotionalAdjustments,1,PORTFOLIO_REBALANCING
42787,StreamNotionalAdjustments,2,STANDARD
41308,StreamNotionalCommodityFrequency,0,TERM
41308,StreamNotionalCommodityFrequency,1,PER_BUSINESS_DAY
41308,StreamNotionalCommodityFrequency,2,PER_CALCULATION_PERIOD
41308,StreamNotionalCommodityFrequency,3,PER_SETTL_PERIOD
41308,StreamNotionalCommodityFrequency,4,PER_CALENDAR_DAY
41308,StreamNotionalCommodityFrequency,5,PER_HOUR
41308,StreamNotionalCommodityFrequency,6,PER_MONTH
40050,StreamType,0,PAYMENT_CASH_SETTLEMENT
40050,StreamType,1,PHYSICAL_DELIVERY
2601,StrikeIndexQuote,0,BID
2601,StrikeIndexQuote,1,MID
2601,StrikeIndexQuote,2,OFFER
1479,StrikePriceBoundaryMethod,1,LESS_THAN
1479,StrikePriceBoundaryMethod,2,LESS_THAN_OR_EQUAL
1479,StrikePriceBoundaryMethod,3,EQUAL
1479,StrikePriceBoundaryMethod,4,GREATER_THAN_OR_EQUAL
1479,StrikePriceBoundaryMethod,5,GREATER_THAN
1478,StrikePriceDeterminationMethod,1,FIXED_STRIKE
1478,StrikePriceDeterminationMethod,2,STRIKE_SET_AT_EXPIRATION
1478,StrikePriceDeterminationMethod,3,STRIKE_SET_TO_AVERAGE_ACROSS_LIFE
1478,StrikePriceDeterminationMethod,4,STRIKE_SET_TO_OPTIMAL_VALUE
263,SubscriptionRequestType,0,SNAPSHOT
263,SubscriptionRequestType,1,SNAPSHOT_AND_UPDATES
263,SubscriptionRequestType,2,DISABLE_PREVIOUS_SNAPSHOT
1941,SwapClass,BS,BASIS_SWAP
1941,SwapClass,IX,INDEX_SWAP
1941,SwapClass,BB,BROAD_BASED_SECURITY_SWAP
1941,SwapClass,SK,BASKET_SWAP
1575,SwapSubClass,AMTZ,AMORTIZING
1575,SwapSubClass,COMP,COMPOUNDING
1575,SwapSubClass,CNST,CONSTANT_NOTIONAL_SCHEDULE
1575,SwapSubClass,ACRT,ACCRETING_NOTIONAL_SCHEDULE
1575,SwapSubClass,CUST,CUSTOM_NOTIONAL_SCHEDULE
65,SymbolSfx,CD,EUCP_WITH_LUMP_SUM_INTEREST
65,SymbolSfx,WI,WHEN_ISSUED
847,TargetStrategy,1,VWAP
847,TargetStrategy,2,PARTICIPATE
847,TargetStrategy,3,MININIZE_MARKET_IMPACT
495,TaxAdvantageType,0,NONE
495,TaxAdvantageType,1,MAXI_ISA
495,TaxAdvantageType,2,TESSA
495,TaxAdvantageType,3,MINI_CASH_ISA
495,TaxAdvantageType,4,MINI_STOCKS_AND_SHARES_ISA
495,TaxAdvantageType,5,MINI_INSURANCE_ISA
495,TaxAdvantageType,6,CURRENT_YEAR_PAYMENT
495,TaxAdvantageType,7,PRIOR_YEAR_PAYMENT
495,TaxAdvantageType,8,ASSET_TRANSFER
495,TaxAdvantageType,9,EMPLOYEE_PRIOR_YEAR
495,TaxAdvantageType,10,EMPLOYEE_CURRENT_YEAR
495,TaxAdvantageType,11,EMPLOYER_PRIOR_YEAR
495,TaxAdvantageType,12,EMPLOYER_CURRENT_YEAR
495,TaxAdvantageType,13,NON_FUND_PROTOTYPE_IRA
495,TaxAdvantageType,14,NON_FUND_QUALIFIED_PLAN
495,TaxAdvantageType,15,DEFINED_CONTRIBUTION_PLAN
495,TaxAdvantageType,16,IRA
495,TaxAdvantageType,17,IRA_ROLLOVER
495,TaxAdvantageType,18,KEOGH
495,TaxAdvantageType,19,PROFIT_SHARING_PLAN
495,TaxAdvantageType,20,US401_K
495,TaxAdvantageType,21,SELF_DIRECTED_IRA
495,TaxAdvantageType,22,US403B
495,TaxAdvantageType,23,US457
495,TaxAdvantageType,24,ROTH_IRA_PROTOTYPE
495,TaxAdvantageType,25,ROTH_IRA_NON_PROTOTYPE
495,TaxAdvantageType,26,ROTH_CONVERSION_IRA_PROTOTYPE
495,TaxAdvantageType,27,ROTH_CONVERSION_IRA_NON_PROTOTYPE
495,TaxAdvantageType,28,EDUCATION_IRA_PROTOTYPE
495,TaxAdvantageType,29,EDUCATION_IRA_NON_PROTOTYPE
495,TaxAdvantageType,999,OTHER
2375,TaxonomyType,I,ISIN_OR_ALT_INSTRMT_ID
2375,TaxonomyType,E,INTERIM_TAXONOMY
788,TerminationType,1,OVERNIGHT
788,TerminationType,2,TERM
788,TerminationType,3,FLEXIBLE
788,TerminationType,4,OPEN
464,TestMessageIndicator,N,NO
464,TestMessageIndicator,Y,YES
1611,ThrottleAction,0,QUEUE_INBOUND
1611,ThrottleAction,1,QUEUE_OUTBOUND
1611,ThrottleAction,2,REJECT
1611,ThrottleAction,3,DISCONNECT
1611,ThrottleAction,4,WARNING
1686,ThrottleCountIndicator,0,OUTSTANDING_REQUESTS_UNCHANGED
1686,ThrottleCountIndicator,1,OUTSTANDING_REQUESTS_DECREASED
1685,ThrottleInst,0,REJECT_IF_THROTTLE_LIMIT_EXCEEDED
1685,ThrottleInst,1,QUEUE_IF_THROTTLE_LIMIT_EXCEEDED
1609,ThrottleStatus,0,THROTTLE_LIMIT_NOT_EXCEEDED_NOT_QUEUED
1609,ThrottleStatus,1,QUEUED_DUE_TO_THROTTLE_LIMIT_EXCEEDED
1612,ThrottleType,0,INBOUND_RATE
1612,ThrottleType,1,OUTSTANDING_REQUESTS
274,TickDirection,0,PLUS_TICK
274,TickDirection,1,ZERO_PLUS_TICK
274,TickDirection,2,MINUS_TICK
274,TickDirection,3,ZERO_MINUS_TICK
1209,TickRuleType,0,REGULAR_TRADING
1209,TickRuleType,1,VARIABLE_CABINET
1209,TickRuleType,2,FIXED_CABINET
1209,TickRuleType,3,TRADED_AS_A_SPREAD_LEG
1209,TickRuleType,4,SETTLED_AS_A_SPREAD_LEG
1209,TickRuleType,5,TRADED_AS_SPREAD
59,TimeInForce,0,DAY
59,TimeInForce,1,GOOD_TILL_CANCEL
59,TimeInForce,2,AT_THE_OPENING
59,TimeInForce,3,IMMEDIATE_OR_CANCEL
59,TimeInForce,4,FILL_OR_KILL
59,TimeInForce,5,GOOD_TILL_CROSSING
59,TimeInForce,6,GOOD_TILL_DATE
59,TimeInForce,7,AT_THE_CLOSE
59,TimeInForce,8,GOOD_THROUGH_CROSSING
59,TimeInForce,9,AT_CROSSING
59,TimeInForce,A,GOOD_FOR_TIME
59,TimeInForce,B,GOOD_FOR_AUCTION
59,TimeInForce,C,GOOD_FOR_MONTH
997,TimeUnit,H,HOUR
997,TimeUnit,Min,MINUTE
997,TimeUnit,S,SECOND
997,TimeUnit,D,DAY
997,TimeUnit,Wk,WEEK
997,TimeUnit,Mo,MONTH
997,TimeUnit,Yr,YEAR
997,TimeUnit,Q,QUARTER
1785,TradSesControl,0,AUTOMATIC
1785,TradSesControl,1,MANUAL
1368,TradSesEvent,0,TRADING_RESUMES
1368,TradSesEvent,1,CHANGE_OF_TRADING_SESSION
1368,TradSesEvent,2,CHANGE_OF_TRADING_SUBSESSION
1368,TradSesEvent,3,CHANGE_OF_TRADING_STATUS
338,TradSesMethod,1,ELECTRONIC
338,TradSesMethod,2,OPEN_OUTCRY
338,TradSesMethod,3,TWO_PARTY
338,TradSesMethod,4,VOICE
339,TradSesMode,1,TESTING
339,TradSesMode,2,SIMULATED
339,TradSesMode,3,PRODUCTION
340,TradSesStatus,0,UNKNOWN
340,TradSesStatus,1,HALTED
340,TradSesStatus,2,OPEN
340,TradSesStatus,3,CLOSED
340,TradSesStatus,4,PRE_OPEN
340,TradSesStatus,5,PRE_CLOSE
340,TradSesStatus,6,REQUEST_REJECTED
567,TradSesStatusRejReason,1,UNKNOWN_OR_INVALID_TRADING_SESSION_ID
567,TradSesStatusRejReason,99,OTHER
2791,TradeAggregationRejectReason,0,UNKNOWN_ORDERS
2791,TradeAggregationRejectReason,1,UNKNOWN_EXECUTION_FILLS
2791,TradeAggregationRejectReason,99,OTHER
2790,TradeAggregationRequestStatus,0,ACCEPTED
2790,TradeAggregationRequestStatus,1,REJECTED
2788,TradeAggregationTransType,0,NEW
2788,TradeAggregationTransType,1,CANCEL
2788,TradeAggregationTransType,2,REPLACE
1848,TradeAllocGroupInstruction,0,ADD
1848,TradeAllocGroupInstruction,1,DO_NOT_ADD
826,TradeAllocIndicator,0,ALLOCATION_NOT_REQUIRED
826,TradeAllocIndicator,1,ALLOCATION_REQUIRED
826,TradeAllocIndicator,2,USE_ALLOCATION_PROVIDED_WITH_THE_TRADE
826,TradeAllocIndicator,3,ALLOCATION_GIVE_UP_EXECUTOR
826,TradeAllocIndicator,4,ALLOCATION_FROM_EXECUTOR
826,TradeAllocIndicator,5,ALLOCATION_TO_CLAIM_ACCOUNT
826,TradeAllocIndicator,6,TRADE_SPLIT
1840,TradeAllocStatus,0,PENDING_CLEAR
1840,TradeAllocStatus,1,CLAIMED
1840,TradeAllocStatus,2,CLEARED
1840,TradeAllocStatus,3,REJECTED
1936,TradeCollateralization,0,UNCOLLATERALIZED
1936,TradeCollateralization,1,PARTIALLY_COLLATERALIZED
1936,TradeCollateralization,2,ONE_WAY_COLLATERALLIZATION
1936,TradeCollateralization,3,FULLY_COLLATERALIZED
1936,TradeCollateralization,4,NET_EXPOSURE
277,TradeCondition,A,CASH
277,TradeCondition,B,AVERAGE_PRICE_TRADE
277,TradeCondition,C,CASH_TRADE
277,TradeCondition,D,NEXT_DAY
277,TradeCondition,E,OPENING
277,TradeCondition,F,INTRADAY_TRADE_DETAIL
277,TradeCondition,G,RULE127_TRADE
277,TradeCondition,H,RULE155_TRADE
277,TradeCondition,I,SOLD_LAST
277,TradeCondition,J,NEXT_DAY_TRADE
277,TradeCondition,K,OPENED
277,TradeCondition,L,SELLER
277,TradeCondition,M,SOLD
277,TradeCondition,N,STOPPED_STOCK
277,TradeCondition,P,IMBALANCE_MORE_BUYERS
277,TradeCondition,Q,IMBALANCE_MORE_SELLERS
277,TradeCondition,R,OPENING_PRICE
277,TradeCondition,S,BARGAIN_CONDITION
277,TradeCondition,T,CONVERTED_PRICE_INDICATOR
277,TradeCondition,U,EXCHANGE_LAST
277,TradeCondition,V,FINAL_PRICE_OF_SESSION
277,TradeCondition,W,EX_PIT
277,TradeCondition,X,CROSSED
277,TradeCondition,Y,TRADES_RESULTING_FROM_MANUAL
277,TradeCondition,Z,TRADES_RESULTING_FROM_INTERMARKET_SWEEP
277,TradeCondition,a,VOLUME_ONLY
277,TradeCondition,b,DIRECT_PLUS
277,TradeCondition,c,ACQUISITION
277,TradeCondition,d,BUNCHED
277,TradeCondition,e,DISTRIBUTION
277,TradeCondition,f,BUNCHED_SALE
277,TradeCondition,g,SPLIT_TRADE
277,TradeCondition,h,CANCEL_STOPPED
277,TradeCondition,i,CANCEL_ETH
277,TradeCondition,j,CANCEL_STOPPED_ETH
277,TradeCondition,k,OUT_OF_SEQUENCE_ETH
277,TradeCondition,l,CANCEL_LAST_ETH
277,TradeCondition,m,SOLD_LAST_SALE_ETH
277,TradeCondition,n,CANCEL_LAST
277,TradeCondition,o,SOLD_LAST_SALE
277,TradeCondition,p,CANCEL_OPEN
277,TradeCondition,q,CANCEL_OPEN_ETH
277,TradeCondition,r,OPENED_SALE_ETH
