field_number,field_name,enum,description
495,TaxAdvantageType,9,EMPLOYEE_PRIOR_YEAR
495,TaxAdvantageType,8,ASSET_TRANSFER
495,TaxAdvantageType,21,SELF_DIRECTED_IRA
495,TaxAdvantageType,6,CURRENT_YEAR_PAYMENT
495,TaxAdvantageType,20,US401_K
495,TaxAdvantageType,4,MINI_STOCKS_AND_SHARES_ISA
495,TaxAdvantageType,3,MINI_CASH_ISA
495,TaxAdvantageType,2,TESSA
495,TaxAdvantageType,1,MAXI_ISA
495,TaxAdvantageType,0,NONE
495,TaxAdvantageType,7,PRIOR_YEAR_PAYMENT
495,TaxAdvantageType,23,US457
495,TaxAdvantageType,24,ROTH_IRA_PROTOTYPE
495,TaxAdvantageType,25,ROTH_IRA_NON_PROTOTYPE
495,TaxAdvantageType,26,ROTH_CONVERSION_IRA_PROTOTYPE
495,TaxAdvantageType,27,ROTH_CONVERSION_IRA_NON_PROTOTYPE
495,TaxAdvantageType,28,EDUCATION_IRA_PROTOTYPE
495,TaxAdvantageType,29,EDUCATION_IRA_NON_PROTOTYPE
495,TaxAdvantageType,18,KEOGH
495,TaxAdvantageType,22,US403B
464,TestMessageIndicator,Y,YES
464,TestMessageIndicator,N,NO
274,TickDirection,0,PLUS_TICK
274,TickDirection,1,ZERO_PLUS_TICK
274,TickDirection,2,MINUS_TICK
274,TickDirection,3,ZERO_MINUS_TICK
59,TimeInForce,7,AT_THE_CLOSE
59,TimeInForce,0,DAY
59,TimeInForce,1,GOOD_TILL_CANCEL
59,TimeInForce,2,AT_THE_OPENING
59,TimeInForce,3,IMMEDIATE_OR_CANCEL
59,TimeInForce,4,FILL_OR_KILL
59,TimeInForce,5,GOOD_TILL_CROSSING
59,TimeInForce,6,GOOD_TILL_DATE
338,TradSesMethod,3,TWO_PARTY
338,TradSesMethod,1,ELECTRONIC
338,TradSesMethod,2,OPEN_OUTCRY
339,TradSesMode,3,PRODUCTION
339,TradSesMode,1,TESTING
339,TradSesMode,2,SIMULATED
340,TradSesStatus,5,PRE_CLOSE
340,TradSesStatus,6,REQUEST_REJECTED
340,TradSesStatus,4,PRE_OPEN
340,TradSesStatus,3,CLOSED
340,TradSesStatus,2,OPEN
340,TradSesStatus,1,HALTED
340,TradSesStatus,0,UNKNOWN
567,TradSesStatusRejReason,1,UNKNOWN_OR_INVALID_TRADING_SESSION_ID
277,TradeCondition,J,NEXT_DAY_TRADE
277,TradeCondition,K,OPENED
277,TradeCondition,L,SELLER
277,TradeCondition,B,AVERAGE_PRICE_TRADE
277,TradeCondition,M,SOLD
277,TradeCondition,H,RULE155_TRADE
277,TradeCondition,N,STOPPED_STOCK
277,TradeCondition,P,IMBALANCE_MORE_BUYERS
277,TradeCondition,Q,IMBALANCE_MORE_SELLERS
277,TradeCondition,R,OPENING_PRICE
277,TradeCondition,I,SOLD_LAST
277,TradeCondition,A,CASH
277,TradeCondition,C,CASH_TRADE
277,TradeCondition,E,OPENING
277,TradeCondition,F,INTRADAY_TRADE_DETAIL
277,TradeCondition,G,RULE127_TRADE
277,TradeCondition,D,NEXT_DAY
487,TradeReportTransType,N,NEW
487,TradeReportTransType,R,REPLACE
487,TradeReportTransType,C,CANCEL
569,TradeRequestType,4,ADVISORIES_THAT_MATCH_CRITERIA
569,TradeRequestType,3,UNREPORTED_TRADES_THAT_MATCH_CRITERIA
569,TradeRequestType,2,UNMATCHED_TRADES_THAT_MATCH_CRITERIA
569,TradeRequestType,1,MATCHED_TRADES_MATCHING_CRITERIA
569,TradeRequestType,0,ALL_TRADES
418,TradeType,G,VWAP_GUARANTEE
418,TradeType,A,AGENCY
418,TradeType,J,GUARANTEED_CLOSE
418,TradeType,R,RISK_TRADE
258,TradedFlatSwitch,N,NO
258,TradedFlatSwitch,Y,YES
325,UnsolicitedIndicator,Y,YES
325,UnsolicitedIndicator,N,NO
61,Urgency,1,FLASH
61,Urgency,2,BACKGROUND
61,Urgency,0,NORMAL
636,WorkingIndicator,N,NO
636,WorkingIndicator,Y,YES
235,YieldType,TRUE,TRUE_YIELD
235,YieldType,PREVCLOSE,PREVIOUS_CLOSE_YIELD
235,YieldType,LONGEST,YIELD_TO_LONGEST_AVERAGE
235,YieldType,LONGAVGLIFE,YIELD_TO_LONGEST_AVERAGE_LIFE
235,YieldType,MATURITY,YIELD_TO_MATURITY
235,YieldType,MARK,MARK_TO_MARKET_YIELD
235,YieldType,OPENAVG,OPEN_AVERAGE_YIELD
235,YieldType,PUT,YIELD_TO_NEXT_PUT
235,YieldType,PROCEEDS,PROCEEDS_YIELD
235,YieldType,SEMIANNUAL,SEMI_ANNUAL_YIELD
235,YieldType,SHORTAVGLIFE,YIELD_TO_SHORTEST_AVERAGE_LIFE
235,YieldType,SHORTEST,YIELD_TO_SHORTEST_AVERAGE
235,YieldType,SIMPLE,SIMPLE_YIELD
235,YieldType,TENDER,YIELD_TO_TENDER_DATE
235,YieldType,VALUE1/32,YIELD_VALUE_OF32NDS
235,YieldType,WORST,YIELD_TO_WORST
235,YieldType,TAXEQUIV,TAX_EQUIVALENT_YIELD
235,YieldType,ANNUAL,ANNUAL_YIELD
235,YieldType,LASTYEAR,CLOSING_YIELD_MOST_RECENT_YEAR
235,YieldType,NEXTREFUND,YIELD_TO_NEXT_REFUND
235,YieldType,AFTERTAX,AFTER_TAX_YIELD
235,YieldType,ATISSUE,YIELD_AT_ISSUE
235,YieldType,AVGLIFE,YIELD_TO_AVERAGE_LIFE
235,YieldType,AVGMATURITY,YIELD_TO_AVERAGE_MATURITY
235,YieldType,BOOK,BOOK_YIELD
235,YieldType,CALL,YIELD_TO_NEXT_CALL
235,YieldType,CHANGE,YIELD_CHANGE_SINCE_CLOSE
235,YieldType,COMPOUND,COMPOUND_YIELD
235,YieldType,CURRENT,CURRENT_YIELD
235,YieldType,GROSS,TRUE_GROSS_YIELD
235,YieldType,GOVTEQUIV,GVNT_EQUIVALENT_YIELD
235,YieldType,INFLATION,YIELD_WITH_INFLATION_ASSUMPTION
235,YieldType,INVERSEFLOATER,INVERSE_FLOATER_BOND_YIELD
235,YieldType,LASTQUARTER,CLOSING_YIELD_MOST_RECENT_QUARTER
235,YieldType,LASTCLOSE,MOST_RECENT_CLOSING_YIELD
235,YieldType,LASTMONTH,CLOSING_YIELD_MOST_RECENT_MONTH
235,YieldType,CLOSE,CLOSING_YIELD
